CustomerID,recency_days,avg_order_value,days_since_signup,avg_quantity_per_order,high_frequency
14560,7,101.72,358,57.27,1
14561,76,360.25,184,338.0,0
14562,4,281.93,304,101.89,1
14565,96,774.78,361,385.0,0
14566,111,1432.0,111,800.0,0
14567,57,765.18,130,206.0,0
14569,1,227.39,1,79.0,0
14570,281,109.03,281,47.5,0
14572,3,404.69,324,204.0,1
14573,180,183.71,372,60.44,1
14576,372,35.4,372,12.0,0
14577,13,214.93,363,88.25,0
14578,3,168.63,3,240.0,0
14581,17,138.6,17,217.0,0
14582,41,114.11,41,73.0,0
14583,6,210.51,206,158.4,1
14584,169,260.56,198,95.75,0
14585,50,157.05,50,91.0,0
14586,277,237.36,277,444.0,0
14587,19,177.9,331,84.56,1
14589,372,39.75,372,5.0,0
14591,15,361.78,213,324.25,0
14592,35,190.15,64,138.33,0
14593,22,206.0,199,110.67,0
14594,7,189.92,373,92.5,0
14595,20,290.1,313,163.0,1
14597,11,441.58,192,288.5,0
14598,44,221.97,44,189.0,0
14600,306,393.33,306,125.0,0
14601,11,213.96,11,168.0,0
14603,275,660.0,275,400.0,0
14606,1,130.72,373,66.92,1
14607,16,1183.54,261,840.43,1
14608,4,446.29,362,109.25,0
14609,72,150.39,297,1756.5,0
14616,243,135.36,318,34.67,0
14618,9,184.48,338,88.0,0
14619,246,394.44,246,152.0,0
14620,206,206.39,284,107.0,0
14621,1,357.67,358,198.6,1
14622,185,320.58,185,146.0,0
14623,32,177.85,235,83.8,1
14624,57,112.92,59,81.0,0
14625,196,449.82,361,167.5,0
14626,24,697.82,233,350.75,0
14628,91,335.98,242,136.0,0
14629,4,479.5,47,190.0,0
14631,51,335.66,299,207.33,0
14632,263,114.56,263,96.0,0
14633,266,344.9,266,96.0,0
14636,36,304.92,269,120.5,0
14638,51,443.6,51,166.0,0
14639,52,497.42,361,238.5,1
14640,24,354.18,228,147.67,1
14641,22,110.46,22,90.0,0
14642,59,96.12,59,76.0,0
14643,170,346.9,358,407.5,0
14644,68,415.38,298,129.0,0
14645,157,298.54,276,190.5,0
14646,2,3838.44,355,2697.47,1
14647,201,243.22,201,95.0,0
14649,5,354.32,212,254.5,0
14651,67,327.3,211,172.0,0
14652,77,114.18,77,53.0,0
14653,1,278.22,338,135.71,1
14655,8,483.06,222,272.25,0
14656,169,145.52,283,60.0,0
14657,18,212.06,326,116.5,0
14658,5,123.58,117,23.5,0
14659,9,281.1,316,132.78,1
14660,87,142.87,101,114.0,0
14661,27,107.95,27,35.0,0
14662,29,192.79,316,150.5,0
14664,20,318.94,33,233.0,0
14665,61,367.14,311,148.0,1
14666,24,195.25,24,161.0,0
14667,11,369.65,368,215.4,1
14669,242,423.33,333,258.33,0
14670,280,205.76,280,168.5,0
14672,235,382.78,336,227.0,0
14673,3,347.28,368,200.8,1
14675,16,604.75,16,341.0,0
14676,31,424.71,283,416.67,1
14680,25,1797.13,372,842.25,1
14681,71,166.32,212,25.33,0
14682,188,26.0,201,40.0,0
14684,26,247.26,363,170.6,1
14687,107,628.38,107,470.0,0
14688,8,268.14,374,172.43,1
14689,209,112.8,209,76.0,0
14690,44,185.85,152,85.0,0
14691,31,422.87,213,141.4,1
14692,137,147.89,322,66.25,0
14693,265,172.9,265,34.0,0
14696,4,296.99,373,232.86,1
14697,218,94.3,218,90.5,0
14698,2,250.15,51,123.0,1
14699,214,109.13,214,77.0,0
14700,32,745.1,238,447.33,0
14701,11,283.26,317,103.56,1
14702,1,193.66,365,85.53,1
14703,15,318.17,15,183.0,0
14704,11,171.88,180,120.22,1
14705,199,179.0,199,100.0,0
14708,3,375.46,369,207.0,0
14709,15,378.54,358,191.08,1
14710,14,151.53,59,94.5,0
14711,10,260.8,262,88.91,1
14712,29,305.69,112,105.0,0
14713,9,242.4,365,146.82,1
14714,24,160.19,24,229.0,0
14715,25,216.84,331,130.25,0
14716,43,164.84,149,302.0,0
14719,2,320.43,249,206.4,1
14720,6,221.27,127,73.0,0
14722,147,187.92,147,120.0,0
14723,10,193.05,371,115.83,1
14725,25,718.08,25,593.0,0
14727,274,268.58,274,62.0,0
14729,374,313.49,374,197.0,0
14730,1,250.63,277,141.5,1
14731,47,126.67,212,85.33,0
14732,8,337.81,339,175.62,1
14733,16,798.83,368,313.67,1
14735,4,189.55,358,70.75,1
14737,4,388.18,353,115.0,0
14738,43,187.78,316,85.86,1
14739,4,557.47,367,545.71,1
14740,197,482.74,284,245.0,0
14741,12,233.39,373,140.17,1
14744,16,157.14,367,89.57,1
14745,113,244.05,285,207.6,1
14747,249,328.2,249,84.0,0
14748,29,283.15,369,244.6,1
14752,44,389.64,44,260.0,0
14753,87,563.15,87,211.0,0
14754,45,319.02,296,243.0,0
14755,10,455.48,334,201.73,1
14756,15,738.96,15,416.0,0
14757,75,420.5,75,160.0,0
14758,145,371.02,260,104.75,0
14759,5,541.99,233,189.67,0
14760,297,89.2,297,40.0,0
14761,59,127.95,335,59.0,0
14762,264,300.52,264,341.0,0
14764,47,278.3,47,190.0,0
14765,29,84.7,176,45.0,0
14766,8,412.23,366,224.83,1
14768,17,96.3,127,26.0,0
14769,3,1334.34,358,929.5,1
14770,232,438.21,323,245.0,0
14772,112,139.26,112,82.0,0
14775,58,337.3,372,391.33,0
14776,51,230.75,312,284.91,1
14778,127,365.43,309,153.0,0
14779,281,128.72,324,28.0,0
14780,55,223.84,79,155.0,0
14782,320,200.1,320,114.0,0
14784,26,145.0,324,118.5,0
14785,10,38.7,15,42.0,0
14788,7,339.72,26,210.5,0
14789,29,197.64,29,116.0,0
14790,17,186.26,254,174.75,0
14792,64,6.2,64,2.0,0
14793,21,228.99,21,91.0,0
14794,3,188.56,334,96.14,1
14795,166,131.45,166,17.0,0
14796,1,471.91,367,354.41,1
14798,53,57.91,310,50.0,0
14799,51,157.7,51,146.0,0
14800,48,361.64,370,304.58,1
14801,61,193.14,61,175.0,0
14803,162,281.85,292,123.33,0
14804,9,353.27,9,121.0,0
14805,15,138.66,314,28.75,0
14806,75,193.39,75,330.0,0
14808,40,342.65,172,268.38,1
14810,41,189.81,370,92.36,1
14813,370,77.72,370,33.5,0
14815,37,389.25,68,372.0,0
14816,197,271.85,197,5.0,0
14817,200,555.17,277,327.5,0
14818,74,219.27,254,108.0,0
14819,64,136.04,192,54.5,0
14820,21,126.82,173,63.25,0
14821,367,48.8,367,20.0,0
14823,180,107.14,195,29.33,0
14824,10,281.93,91,131.25,0
14825,4,185.58,369,82.58,1
14828,197,713.25,337,724.0,0
14829,29,174.39,372,113.0,0
14830,53,197.13,53,169.0,0
14834,18,286.72,240,122.33,1
14836,10,34.15,30,15.0,0
14837,90,412.38,202,359.0,0
14840,268,62.85,268,31.0,0
14841,53,549.29,359,296.33,1
14842,44,706.17,308,291.5,0
14844,64,797.45,241,458.25,0
14847,149,309.4,149,120.0,0
14849,22,317.22,374,227.76,1
14850,312,325.75,312,293.0,0
14851,23,255.68,256,162.5,0
14852,58,472.78,252,291.17,1
14853,24,237.9,211,41.0,0
14854,78,394.26,275,261.71,1
14855,119,322.82,135,133.5,0
14856,36,437.13,57,238.0,0
14857,60,586.56,148,232.0,0
14859,13,338.44,204,167.75,0
14860,19,170.32,19,232.0,0
14861,52,125.79,52,117.0,0
14862,26,420.6,149,386.0,0
14863,29,266.76,29,132.0,0
14865,7,26.1,372,54.0,0
14866,11,1199.16,366,562.67,1
14867,186,236.76,336,109.33,0
14868,3,369.2,233,175.62,1
14869,9,362.85,103,275.0,0
14870,262,327.25,262,119.0,0
14871,3,130.6,361,46.25,0
14873,210,519.68,210,168.0,0
14875,108,732.66,263,279.0,0
14878,13,165.06,359,89.11,1
14880,77,235.4,289,124.33,0
14881,20,255.4,20,316.0,0
14882,27,294.85,34,79.0,0
14883,19,126.93,212,131.67,1
14885,132,765.32,132,724.0,0
14886,253,364.8,253,160.0,0
14887,79,1862.0,79,1100.0,0
14888,207,369.2,207,184.0,0
14889,336,135.9,336,90.0,0
14890,254,125.65,254,51.0,0
14891,148,277.19,188,252.5,0
14893,10,618.93,12,399.5,0
14894,85,655.75,85,265.0,0
14895,8,556.94,290,242.55,1
14896,205,234.39,366,139.5,0
14897,8,341.6,297,117.0,0
14898,23,217.25,371,170.0,1
14901,11,157.92,373,73.44,1
14902,26,332.66,26,218.0,0
14903,21,562.13,279,307.2,1
14904,2,512.72,26,992.5,0
14905,158,308.08,234,143.5,0
14907,3,500.16,368,241.57,1
14908,74,277.8,74,132.0,0
14910,3,108.59,55,59.5,0
14911,1,715.55,373,399.33,1
14912,17,433.92,247,485.5,0
14913,36,306.86,359,435.75,0
14915,91,153.74,278,56.0,0
14916,71,317.24,324,284.0,0
14918,116,805.08,155,337.5,0
14920,213,488.88,213,254.5,0
14921,30,658.04,201,476.5,0
14923,51,749.1,51,418.0,0
14924,246,310.05,246,64.0,0
14929,32,223.88,32,136.0,0
14930,109,790.95,274,388.67,0
14931,5,251.54,241,83.4,1
14932,366,363.53,366,80.0,0
14934,82,945.47,283,521.0,0
14935,297,1784.71,297,935.0,0
14936,34,1017.13,276,510.62,1
14937,57,540.63,130,161.33,0
14944,30,491.69,297,234.58,1
14946,14,100.9,14,22.0,0
14947,72,145.41,131,89.5,0
14948,23,183.66,219,112.17,1
14950,19,371.2,19,136.0,0
14951,79,311.69,79,311.0,0
14952,60,736.32,365,305.0,1
14953,25,289.82,25,225.0,0
14954,12,336.17,12,127.0,0
14957,253,58.49,253,34.0,0
14958,147,166.56,246,43.0,0
14959,64,173.86,296,123.5,0
14960,8,110.64,171,110.5,0
14961,11,782.74,361,412.0,1
14962,271,126.7,271,44.0,0
14963,10,297.56,184,235.2,1
14964,247,206.21,247,143.0,0
14965,96,299.5,96,182.5,0
14966,15,191.32,15,187.0,0
14967,50,463.8,50,140.0,0
14968,30,147.59,30,127.0,0
14970,68,398.02,317,62.5,0
14971,35,372.19,43,214.67,0
14972,128,114.77,128,28.0,0
14973,107,438.15,226,123.0,0
14974,37,114.39,37,44.0,0
14975,57,279.94,57,380.0,0
14976,57,112.98,327,33.43,1
14978,72,386.28,331,105.0,1
14981,246,102.12,246,97.0,0
14984,19,106.64,181,30.0,0
14985,198,148.38,358,130.0,0
14987,16,163.2,366,64.0,0
14988,212,334.54,212,141.0,0
14995,39,116.62,280,51.5,0
14997,46,182.07,178,373.33,0
14998,170,214.94,241,135.0,0
15000,48,490.52,48,218.0,0
15002,116,410.44,367,215.5,0
15004,147,1246.32,147,630.0,0
15005,16,225.59,366,151.68,1
15006,51,502.09,51,302.0,0
15007,159,156.91,159,69.0,0
15009,12,420.59,25,214.0,0
15010,36,308.94,36,184.0,0
15012,54,211.52,374,115.5,0
15014,43,130.08,176,75.5,0
15016,173,170.04,173,76.0,0
15017,34,125.58,34,63.0,0
15018,39,165.4,368,63.0,0
15019,267,266.0,267,159.0,0
15021,9,212.76,367,94.11,1
15022,12,226.26,47,135.75,0
15023,3,618.43,369,261.0,1
15024,10,166.13,367,92.0,1
15025,33,377.01,33,189.0,0
15026,80,156.33,277,95.0,0
15027,31,266.54,238,141.25,0
15028,8,156.78,369,114.75,0
15030,72,259.14,268,186.0,0
15031,4,167.04,282,100.25,0
15032,256,1653.03,366,989.33,0
15033,5,258.67,329,169.5,1
15034,16,538.58,354,302.75,1
15035,90,252.73,90,245.0,0
15036,72,155.18,180,109.0,0
15038,59,117.58,370,36.17,1
15039,10,423.71,369,195.94,1
15041,170,180.35,170,104.0,0
15042,199,135.93,199,30.0,0
15043,31,537.0,31,300.0,0
15044,19,452.95,362,164.41,1
15045,152,367.83,258,57.0,0
15046,9,347.58,338,230.07,1
15047,270,343.62,270,222.0,0
15048,65,96.01,369,48.75,0
15049,274,121.17,274,63.0,0
15050,25,594.03,71,408.0,0
15051,23,463.87,150,337.0,0
15052,319,215.78,319,82.0,0
15053,5,232.6,282,328.67,0
15054,12,151.05,40,99.0,0
15057,275,744.75,316,334.0,0
15058,25,193.18,312,97.18,1
15059,41,148.64,335,67.11,1
15060,8,75.77,9,65.75,0
15061,4,1136.13,372,602.5,1
15062,71,246.96,359,190.75,0
15063,213,370.8,213,56.0,0
15065,38,789.53,291,345.75,0
15066,53,893.59,53,317.0,0
15067,78,581.59,283,318.0,0
15068,46,276.68,256,182.0,0
15069,179,1109.53,179,520.0,0
15070,373,106.2,373,36.0,0
15071,94,491.04,276,134.5,0
15073,10,347.8,187,163.67,0
15074,105,748.87,105,455.0,0
15075,78,773.03,78,447.0,0
15076,173,880.85,173,571.0,0
15078,7,304.47,369,159.53,1
15079,213,223.9,366,97.25,0
15081,22,100.96,367,38.0,1
15083,257,88.2,257,38.0,0
15087,282,306.94,282,470.0,0
15088,21,580.04,67,230.0,0
15089,10,403.47,128,226.5,1
15090,308,381.32,308,208.0,0
15091,68,480.71,68,346.0,0
15092,215,228.9,284,67.5,0
15093,18,766.17,372,626.67,1
15095,104,342.65,203,269.75,0
15096,43,219.39,43,120.0,0
15097,4,248.08,4,170.0,0
15098,182,13305.5,182,40.33,0
15099,84,410.48,84,343.0,0
15100,334,292.0,374,26.67,0
15101,9,158.77,359,120.5,0
15103,31,351.68,86,164.5,0
15104,197,513.72,282,318.5,0
15105,18,328.42,135,173.0,1
15106,18,284.5,269,236.2,1
15107,311,53.25,372,28.17,1
15108,142,325.06,228,124.75,0
15109,246,484.95,246,131.0,0
15110,24,249.02,319,61.5,0
15111,29,522.49,373,236.67,0
15113,10,1203.11,54,795.33,0
15114,30,276.06,302,309.6,1
15115,18,340.11,18,157.0,0
15116,18,338.19,205,162.0,0
15117,15,310.36,216,389.6,1
15118,134,244.8,134,1440.0,0
15119,246,266.4,246,88.0,0
15120,134,358.82,134,296.0,0
15121,50,228.86,289,99.5,0
15122,114,544.59,298,266.67,0
15123,7,1099.66,206,597.5,0
15124,23,92.1,192,116.5,0
15125,25,768.57,271,412.87,1
15127,66,406.53,66,251.0,0
15128,60,367.75,220,335.75,0
15129,50,313.4,292,163.09,1
15130,170,330.11,170,197.0,0
15132,18,195.59,263,135.8,1
15133,128,327.47,302,226.67,0
15134,15,173.5,241,110.88,1
15135,239,139.05,239,43.0,0
15136,3,321.68,96,194.0,0
15139,240,89.48,337,104.0,0
15140,52,336.32,264,224.57,1
15142,46,498.74,46,365.0,0
15143,226,259.45,226,150.0,0
15144,8,387.08,312,179.41,1
15145,4,298.68,248,189.0,0
15146,165,663.58,291,736.5,0
15147,240,623.5,240,366.0,0
15148,11,301.29,11,187.0,0
15149,134,520.8,134,128.0,0
15150,17,531.45,269,365.8,1
15152,10,365.05,187,208.0,1
15153,31,329.25,31,198.0,0
15154,75,296.42,75,104.0,0
15156,1,320.5,34,199.0,0
15157,4,645.36,358,797.33,0
15158,45,401.4,45,198.0,0
15159,2,621.37,361,381.37,1
15160,357,158.16,357,84.0,0
15163,18,152.24,192,93.0,0
15164,69,281.02,339,120.0,0
15165,373,487.75,373,160.0,0
15167,321,163.0,321,67.0,0
15168,26,106.56,26,52.0,0
15171,331,1289.5,331,290.0,0
15172,9,324.81,237,322.2,1
15174,323,135.75,323,145.0,0
15175,72,224.14,72,454.0,0
15178,260,40.5,260,30.0,0
15179,18,441.39,319,387.6,1
15180,367,87.5,367,36.0,0
15181,66,229.83,270,181.33,0
15182,154,311.42,269,126.5,0
15184,29,203.38,191,111.5,0
15185,70,310.62,70,666.0,0
15186,14,205.7,168,107.5,0
15187,2,298.57,212,117.94,1
15189,1,395.74,333,149.98,1
15192,120,348.11,365,306.0,0
15193,61,499.32,61,144.0,0
15194,3,507.77,368,380.2,1
15195,3,3861.0,3,1404.0,0
15197,11,359.87,358,156.33,0
15198,92,96.82,124,60.0,0
15199,59,317.18,308,99.0,0
15201,87,247.31,247,242.0,1
15203,26,304.63,312,292.17,1
15204,357,316.58,357,258.0,0
15205,85,326.62,127,189.0,0
15206,10,105.08,276,40.5,0
15208,1,174.02,353,63.2,1
15210,225,331.18,225,228.0,0
15211,60,447.21,365,120.0,0
15212,241,101.8,241,36.0,0
15213,319,164.18,330,136.0,0
15214,2,207.68,243,156.75,1
15215,47,244.98,97,75.0,0
15216,88,96.6,88,28.0,0
15218,11,523.35,319,302.64,1
15219,176,305.75,176,45.0,0
15220,52,296.49,281,232.17,1
15221,366,403.25,366,43.0,0
15222,319,585.0,319,440.0,0
15223,226,377.88,250,106.5,0
15224,358,161.04,363,76.0,0
15225,234,409.4,234,226.0,0
15226,311,154.41,311,71.0,0
15227,37,243.88,317,150.0,1
15228,66,846.68,295,563.75,0
15230,239,214.8,241,175.5,0
15232,113,306.03,141,343.0,0
15234,277,197.0,277,196.0,0
15235,218,187.29,373,110.33,1
15236,299,321.05,299,269.0,0
15237,2,353.08,227,267.75,0
15238,29,357.33,184,230.67,0
15239,10,390.3,79,297.0,0
15240,45,341.31,312,273.8,1
15241,67,219.56,284,227.25,1
15243,74,316.68,74,185.0,0
15244,65,315.79,248,202.5,0
15245,134,838.61,261,594.67,0
15246,238,257.08,359,123.5,0
15247,122,356.0,122,160.0,0
15249,32,514.5,257,275.15,1
15251,9,953.18,242,561.0,1
15252,36,370.39,183,261.0,0
15253,16,183.64,170,173.2,1
15254,127,300.36,127,275.0,0
15255,67,890.85,67,489.0,0
15256,149,98.45,149,55.0,0
15257,283,317.15,283,46.0,0
15258,169,311.58,217,71.0,0
15260,100,258.68,373,126.43,1
15261,135,254.82,135,270.0,0
15262,324,178.95,324,73.0,0
15263,107,156.51,107,89.0,0
15264,64,393.74,64,265.0,0
15265,151,753.06,236,306.0,0
15266,338,119.3,338,18.0,0
15267,22,343.47,183,188.8,1
15269,24,408.8,24,26.0,0
15270,16,339.93,310,217.29,1
15271,7,167.14,365,84.13,1
15272,57,360.97,86,155.0,0
15274,4,358.28,18,309.5,0
15275,38,615.14,38,498.0,0
15276,66,135.31,66,64.0,0
15277,47,255.9,47,205.0,0
15279,355,290.51,355,189.0,0
15280,172,113.12,172,154.0,0
15281,59,259.13,333,134.56,1
15286,50,240.55,50,55.0,0
15287,22,243.34,71,216.5,0
15288,43,461.3,365,155.0,1
15289,29,313.26,250,336.0,0
15290,5,441.29,359,250.06,1
15291,26,311.22,374,140.2,1
15292,201,180.94,201,56.0,0
15296,51,612.14,327,294.33,1
15297,10,213.98,64,97.33,0
15298,2,399.99,366,259.67,1
15299,67,643.86,372,421.14,1
15300,64,496.44,64,292.0,0
15301,51,422.53,369,231.25,1
15303,290,574.02,290,248.0,0
15304,61,86.8,369,13.0,1
15306,64,391.45,148,270.0,0
15307,96,205.3,96,37.0,0
15308,274,310.47,274,175.0,0
15311,1,667.78,374,419.71,1
15312,75,231.21,354,129.0,0
15313,110,52.0,110,25.0,0
15314,199,327.97,199,313.0,0
15315,64,285.25,116,431.0,0
15316,327,165.0,327,100.0,0
15318,4,312.62,4,642.0,0
15319,284,204.5,284,175.0,0
15320,44,267.13,44,326.0,0
15321,71,916.1,292,393.67,0
15322,86,679.68,86,416.0,0
15325,104,162.29,104,232.0,0
15326,334,311.71,334,386.0,0
15327,53,208.75,53,116.0,0
15329,39,349.9,172,162.0,0
15330,32,357.48,61,656.0,0
15332,366,415.26,370,163.0,0
15333,208,1028.56,208,344.0,0
15334,157,117.22,173,91.33,0
15335,54,173.97,54,80.0,0
15339,66,287.04,318,208.0,0
15341,81,2020.52,81,812.0,0
15342,130,406.09,130,283.0,0
15343,87,364.5,87,84.0,0
15344,1,187.98,74,38.67,0
15345,46,393.54,46,81.0,0
15346,333,252.42,333,144.0,0
15347,366,201.6,366,130.0,0
15348,72,158.04,72,84.0,0
15349,158,236.9,187,163.5,0
15350,373,115.65,373,51.0,0
15351,12,280.02,370,107.57,1
15353,255,388.51,368,171.5,0
15355,29,138.52,53,22.5,0
15356,31,276.65,368,167.3,1
15358,5,379.42,366,320.45,1
15360,40,427.93,40,223.0,0
15361,362,418.92,362,336.0,0
15363,373,326.0,373,144.0,0
15364,96,456.6,254,246.5,0
15365,26,330.62,315,154.86,1
15366,75,301.26,358,310.5,0
15367,57,469.4,275,264.25,0
15368,21,446.94,21,230.0,0
15370,41,340.86,333,118.57,1
15372,137,2007.4,137,2924.0,0
15373,8,201.33,371,41.67,1
15374,129,168.0,129,126.0,0
15376,40,411.12,222,206.33,0
15379,169,529.04,358,329.29,1
15380,9,338.05,365,75.2,1
15381,214,298.42,268,85.5,0
15382,15,992.62,296,668.67,1
15384,170,321.2,360,298.0,0
15385,40,316.88,40,161.0,0
15386,186,394.14,186,446.0,0
15388,270,140.54,270,88.0,0
15389,172,500.0,172,400.0,0
15392,5,383.88,360,319.25,0
15393,16,115.93,281,75.0,0
15394,10,545.88,359,227.5,0
15395,326,107.45,326,17.0,0
15396,113,288.18,113,122.0,0
15397,290,94.0,290,20.0,0
15398,16,672.76,78,384.5,0
15399,1,271.92,79,203.67,0
15400,92,143.24,279,78.0,1
15402,149,313.38,196,347.0,0
15405,189,349.1,189,193.0,0
15406,31,255.36,301,127.0,0
15407,34,264.11,305,139.5,0
15408,264,267.18,264,106.0,0
15410,84,431.36,262,150.0,1
15411,26,339.72,183,132.5,0
15412,171,190.53,171,108.0,0
15414,10,258.3,242,147.67,0
15415,313,572.81,313,575.0,0
15416,65,996.08,283,522.5,0
15417,85,508.8,85,284.0,0
15419,25,135.86,25,230.0,0
15421,59,237.59,310,125.0,0
15422,323,48.85,323,19.0,0
15423,38,43.5,38,101.0,0
15424,254,191.67,254,277.0,0
15426,19,289.48,369,134.8,1
15427,33,494.38,47,337.67,0
15428,15,93.78,15,102.0,0
15429,27,198.68,75,190.0,0
15432,23,171.19,23,65.0,0
15433,214,266.65,267,267.0,0
15434,8,208.3,200,129.4,1
15435,22,149.29,22,54.0,0
15436,12,374.18,234,204.33,0
15437,262,200.16,262,79.0,0
15438,131,156.58,131,59.0,0
15440,55,127.89,209,65.67,0
15442,249,594.0,249,120.0,0
15443,2,462.42,320,237.57,1
15444,9,709.13,40,382.0,0
15445,264,113.5,264,58.0,0
15447,331,155.17,331,85.0,0
15448,313,494.64,313,232.0,0
15449,26,324.84,262,270.67,0
15450,30,429.84,30,376.0,0
15452,30,179.58,264,94.33,0
15453,2,198.34,188,120.71,1
15454,362,179.1,362,86.0,0
15456,283,149.07,359,220.0,0
15457,262,237.07,262,132.0,0
15458,25,161.64,25,156.0,0
15460,354,216.76,354,109.0,0
15462,94,78.2,187,57.33,0
15463,29,126.14,29,106.0,0
15464,338,1048.85,338,350.0,0
15465,20,408.59,370,69.83,1
15466,85,334.53,85,246.0,0
15467,9,174.96,152,103.33,0
15468,51,233.76,51,77.5,0
15469,50,269.27,120,76.5,0
15471,2,469.48,2,266.0,0
15472,113,371.56,113,251.0,0
15473,14,253.03,61,96.0,1
15475,77,454.11,77,319.0,0
15478,40,720.71,57,292.5,0
15480,116,905.5,116,303.0,0
15482,16,921.25,359,418.33,1
15483,161,58.45,267,73.75,0
15484,1,898.58,78,788.0,0
15485,30,858.33,373,435.33,0
15488,93,91.32,93,73.0,0
15489,23,378.09,211,202.67,0
15491,95,516.68,236,274.33,1
15492,28,329.73,74,241.5,0
15493,33,400.36,271,112.0,1
15494,21,649.62,121,574.0,0
15497,18,631.1,320,312.0,0
15498,3,493.2,367,226.11,1
15500,8,282.89,81,143.0,0
15502,16,865.41,369,353.0,1
15503,363,147.09,363,74.0,0
15504,81,52.83,81,33.0,0
15505,53,722.19,155,478.0,1
15506,23,326.42,139,282.67,0
15507,172,492.36,172,162.0,0
15508,189,166.71,235,73.33,1
15510,331,250.0,331,2.0,0
15511,12,181.85,85,54.2,1
15512,156,60.5,360,34.0,0
15513,33,776.75,374,300.47,1
15514,12,376.31,364,196.36,1
15516,45,20.81,47,9.0,0
15517,233,267.03,233,293.0,0
15518,64,242.81,332,159.12,1
15520,2,343.5,2,314.0,0
15521,40,375.02,255,229.5,1
15522,33,199.42,88,286.5,0
15523,84,412.01,84,132.0,0
15524,25,440.0,25,4.0,0
15525,2,275.31,373,138.67,0
15526,33,74.22,33,12.0,0
15527,19,303.72,354,124.0,1
15528,254,229.33,254,123.0,0
15529,23,363.2,367,317.82,1
15530,22,375.59,247,237.5,0
15531,8,1003.72,30,552.5,0
15532,25,395.23,358,130.25,0
15533,19,269.19,89,96.33,0
15535,173,134.1,328,35.75,0
15537,163,110.92,163,29.0,0
15539,7,538.46,7,410.0,0
15540,11,213.3,11,200.0,0
15541,114,85.13,114,49.0,0
15543,288,127.86,288,86.0,0
15544,9,394.08,373,345.44,1
15545,54,146.36,371,81.5,0
15547,7,353.92,362,288.0,1
15549,77,564.42,316,232.67,0
15550,4,143.91,302,73.75,0
15551,37,436.06,37,218.0,0
15552,217,90.12,217,60.0,0
15553,60,437.23,60,451.0,0
15554,278,217.2,278,74.0,0
15555,12,300.32,369,277.44,1
15556,24,279.77,24,236.0,0
15557,29,473.65,29,219.0,0
15561,12,200.15,216,66.75,0
15562,352,134.55,352,39.0,0
15563,22,350.11,359,375.25,0
15565,50,86.58,71,30.0,0
15567,19,186.01,19,223.0,0
15568,3,252.76,73,153.67,0
15569,104,275.14,332,133.2,1
15570,7,347.13,369,172.25,1
15571,12,162.61,78,66.0,0
15572,5,364.69,278,175.57,1
15573,32,303.73,86,181.5,0
15574,178,175.56,372,87.25,0
15576,38,940.67,38,404.0,0
15577,151,86.29,305,29.67,0
15578,162,127.1,162,52.0,0
15579,69,174.3,314,60.0,0
15581,121,283.07,366,22.0,1
15582,25,227.64,220,151.0,0
15584,24,181.28,162,78.5,0
15585,177,455.3,177,320.0,0
15587,50,228.42,352,78.0,0
15589,256,159.51,311,81.0,0
15592,47,388.58,47,354.0,0
15593,71,199.8,71,60.0,0
15594,16,354.36,235,196.6,1
15596,101,281.32,365,112.2,1
15597,35,324.57,35,279.0,0
15598,53,240.68,53,160.0,0
15599,27,380.87,204,359.0,0
15601,11,484.04,373,355.93,1
15602,8,144.21,368,126.33,1
15603,79,48.48,79,96.0,0
15604,52,216.39,52,159.0,0
15605,36,239.65,373,88.2,1
15606,61,324.46,325,99.11,1
15607,337,104.76,337,202.0,0
15608,28,273.42,121,178.5,0
15609,184,298.48,184,148.0,0
15610,52,112.46,52,66.0,0
15611,10,122.42,335,38.77,1
15612,36,97.58,62,26.0,0
15615,10,452.16,359,239.48,1
15618,33,194.21,137,113.5,0
15619,11,336.4,11,136.0,0
15620,57,517.73,358,305.0,0
15621,4,323.26,22,125.25,0
15622,43,412.17,282,186.0,1
15623,141,301.03,141,125.0,0
15624,117,147.03,256,89.25,0
15625,104,383.56,235,297.0,0
15626,75,337.9,330,383.0,0
15628,5,318.92,367,210.44,1
15630,45,593.17,205,400.0,0
15632,16,410.66,275,263.62,1
15634,17,243.55,17,99.0,0
15636,90,362.38,282,142.0,0
15637,53,223.36,53,128.0,0
15639,134,425.32,134,323.0,0
15640,4,834.38,372,440.47,1
15641,105,471.8,359,390.5,0
15643,192,221.33,282,82.0,0
15644,166,203.25,261,139.25,0
15645,19,612.01,19,256.0,0
15646,158,149.21,372,131.33,0
15648,204,328.68,267,110.5,0
15649,336,408.0,368,96.0,0
15651,37,215.43,261,159.67,0
15652,91,337.74,91,208.0,0
15653,93,438.72,116,600.0,0
15654,9,461.26,26,237.5,0
15655,243,560.67,243,324.0,0
15656,45,187.12,284,85.75,0
15657,23,30.0,23,24.0,0
15658,190,204.82,373,48.4,1
15659,44,306.45,44,111.0,0
15660,25,177.87,366,116.67,1
15661,317,154.9,339,118.0,0
15663,106,138.14,106,106.0,0
15664,51,386.43,51,157.0,0
15665,168,1121.01,243,833.0,0
15667,40,301.32,40,240.0,0
15668,218,76.32,218,72.0,0
15669,40,171.08,264,85.5,0
15670,297,173.05,297,91.0,0
15671,19,379.59,271,242.71,1
15673,88,720.26,327,378.5,0
15674,73,489.32,255,255.0,1
15675,81,107.9,280,175.67,0
